,business_id,name,latitude,longitude,cluster
279,5CSb10ZhZB1CJ6OgC6mPSg,Polaris Grill,40.1412118,-82.9685959,3
280,12CqiOV1GVOO_OknEgUJ9A,Cedar Halal Food & Grill,28.56554,-81.2017467,9
281,NXHW9lTvBYNuf-mWsu8eTg,Finz Seafood & Grill,42.5196273329,-70.8876224208,5
282,EGsftsHMWmKF3mc2UQoQug,Wah Wing Restaurant,49.2720872,-122.7895436,6
283,g8xNmvkwK6TuPvbbLwgSoQ,Dexter's Lake Mary,28.789141,-81.356469,5
284,NoCee3aqgKgfQcwsXZjAEA,Thai Sweet Rice,28.312086761,-81.6692418605,8
285,seMaQ-_ZxBHzOdAHaiogMA,Riverview Restaurant,42.535345,-71.3005289,2
286,IpkEeLd4ZYSQAM-GlTA3cA,Neopolitan Pizza,28.455434,-81.470481,4
287,AvodWkE8KeDVIjIKqqgT7w,Mandola's Italian,30.3051207251,-97.9419097938,6
288,_cxOC-jzriK2zcQj2QxBcw,Embilta Café & Restaurant Ethiopian Cuisine,33.812666899999996,-84.3548728,9
289,-7yf2-ax6xpxCXPpHHfNLA,Mambo Cafe,49.1841117,-123.1335429,8
290,qFF0psxpXzmzIXLRa6I1nw,Wrap A Lot,33.6158168,-84.4553615,0
291,88u86cBxPFGzaa2fVm5dqw,Tim Hortons,40.1075423,-82.92439830000001,0
292,_jYt69Zx1SUo_V9z0m7Ljg,IPIC Austin,30.3963343059,-97.7279426739,3
293,EHMQZYxpntWQ4jO5bxMYRg,Irish 31,28.656173,-81.20936,7
294,2bgKzSVvnUqZtQSuRVULpQ,Pacific Grille,45.5743094,-122.5793881,0
295,HUEZLPIM64cDZnfHE1H3AA,Pizza Hut,28.4327384,-81.4721426,9
296,GXR2Jv645UiQr971MZyHWA,Basilisk,45.5290499433,-122.638252,1
297,68p1rT55DCCaB5rIi7Jwng,Bloc Somerville,42.3808746,-71.0966903,2
298,D8wLWZiMlw12B2ftoQAm3Q,Three Dollar Cafe,33.904711914399996,-84.4655283828,5
299,2ln-fgb6xCCmJ_CzhoPI_w,Yoi Yoi Japanese Steakhouse & Sushi,33.8104265,-84.4160075,6
300,DdKSrl5LHtgXJ_-imoW4xg,Gatorville Poolside Bar & Grill,28.4483104,-81.4684068,5
301,uYlM_RcEJFEy6T9aWOOuyA,Romeo's Pizza,40.0171115,-83.1573746,0
302,oug5bLTWP_YTtj1C3_X6Xw,Gourdough's Public House,30.245382,-97.780437,5
303,DeqeZjU9NgybUuILO94XVQ,Mark's Jamaican Bar & Grill,28.5982108967,-81.2424430624,5
304,npuvee4nvr0Pw7iNQxUzGg,Subway,45.4961907591,-122.6093193826,8
305,WNiLI4zidByEBMJEfuwHXQ,The Deck Kitchen + Bar,49.1906651661,-123.1393299955,4
306,0wNcDsriJbOkIM_YRcUGPg,An Tobar Irish Pub,28.6322441,-81.3911332,5
307,bZiIIUcpgxh8mpKMDhdqbA,Hopdoddy Burger Bar,30.249649,-97.749907,5
308,p99DZXmdF7smudK9FnlC9A,Spartan Pizza,30.2649398,-97.7320932,1
309,9SRMF94SD6vss_y_4PuAAQ,Larosa's,42.55656,-71.1819321,7
310,QjVWuM44xkd2sOVmwW5csg,Dumpling House,42.3315276,-71.2069073,6
311,k3FzKinhC-dAGdhJGSXl_w,Khao Moo Dang,45.512252,-122.6328667,7
312,-tbVzQXDvi5F8JCkebCpgQ,Starbucks,42.452084,-71.1367538221,7
313,aCbbE21-tTrNj_KKvVIjgg,Dublin Pub,45.4868189,-122.747285,5
314,rxlk8I5k1W1LoRjWK1mVww,Cucina Mia Cafe and Deli,42.250801,-70.999516,1
315,5N4bHv9sTm1JsDqhDWz-tA,Jack in the Box,30.2741741,-97.6977226138,4
316,zptEZZLh0iP5PnslDAUbkw,The Red Lion Inn,42.2396399,-70.8016358,8
317,HuzO7o0FpX4fCR-Ly7AfZw,Red Robin Gourmet Burgers and Brews,30.2266794,-97.8208306,7
318,vPXrpTMN3Z4IjcX4ZbrlJQ,Bay Pointe Waterfront Restaurant,42.2467818,-70.976326,6
319,i90jeBl_lLHzzuDLsxWJEA,Luke's Kitchen and Bar,28.6225778,-81.3636526,5
320,dTqLaBbjDRIYKqEQ9L3J8w,Mojo Pizza N' Pub,33.7593506946,-84.3034721922,6
321,mJRA4C_GM7HNDqXrRYlI_A,Piccadilly Cafeteria,33.84138,-84.24684,9
322,i8yp39dEJ43Y2JroMXAy5w,Papa Lee's Kitchen,45.4642245,-122.6544946,4
323,RdC6xqYSLcU2850O___4YQ,Sushi Yummy,28.446003,-81.395645,4
324,vutqSSGHZUxPKhfJWdckug,South,45.519926,-122.656011,8
325,pK4Elh8VjZxKWxqcc6nDBQ,Yassou,42.4244338,-71.1827051,0
326,JnNdEhN7Ixr4NcsbvVZ0Nw,Thrill Korean Steak and Bar,33.917761,-84.381834,0
327,VCvleFOouiLzp396Kbwh3Q,Vancouver Foodie Tours,49.271604,-123.134757,7
328,LptUcswBlIpNZ91f6pLITA,Shi Chi Japanese Restaurant,40.0970875177,-83.0934335129,6
329,oFnXdnxLm1AlIj6wVtHHCA,Jason's Deli,40.0978001977,-83.121490709,9
330,x1Q2K8nbqHerT0IZ0wDhQg,Boogalou,33.7723821771,-84.3794678897,5
331,jl5g7cKaSVTd3lduOpjIgQ,Latin Fork Arepas Bistro,28.3455638,-81.3628283,9
332,YMwzbodNWxRxhY1Wz5gE1A,Roxy's Gourmet Grilled Cheese,42.3377967,-71.0705763,1
333,vVF-M6yj3uUljHFZ_WXeiw,Oppa Sushi,42.350904,-71.1313152,6
334,mWZkUvD1z23d6OHT5kNuRQ,Arby's,40.0042472,-105.1020964,8
335,HJisBzwgGpCZu0ZkO8LFzA,Buffet Palace,30.2302574,-97.8013229,6
336,_g-wR8XPsjAn06mYvzgF-g,Atomic Cafe,42.5503690389,-70.8781150658,8
337,ijxjqHVPBmeNY41sFiBvtA,Rise Pies,40.2610021419,-82.9256898685,8
338,viTut7TZzcR2Q8HAtqe8Zw,Tim Hortons,49.2870226,-123.1283048,2
339,-uHbc7ssOFsOnyVFjAY2Vw,The Wing Factory,33.915769,-84.468864,0
340,WRjqCn4OqSpvsqvpUeoKIA,Fuddruckers,28.383166,-81.502486,9
341,J5HZLevdqG_iTZ2egbL64A,The Wooden Chicken,45.5561028,-122.5335364,5
342,aLTztWKZj6JNKXQ8OYTo6Q,Elmer's Restaurant,45.650406,-122.5997093,2
343,uN9CD8lVN6dBmfUOfEKvBA,Sideshow,28.5424196,-81.3788244,5
344,jl319aAtsRKAueSPdwr61A,St Johns Coffee Roasters,45.5892997,-122.754006,8
345,o2GtrUnR-aEonmERNAFLdw,Classics Sports Bar,39.950898,-82.9987232,4
346,WPrY9K874pABkAqSxO17nw,Showcase Restaurant & Bar,49.2878816,-123.1204418,5
347,o7BAXaR9sH_rXqItyRxIJg,Viet Citron,42.472278,-71.2109914,7
348,v7jxMevlILvPkDWubX_Xug,Cuts Steakhouse,33.7599264,-84.3857822,3
349,tJn6TiHqJyVntY9d0MBpJQ,Auntie Anne's,45.435855,-122.572803,7
350,252DlOgnPandEneK1vykGA,Popeyes Louisiana Kitchen,28.545769,-81.680504,7
351,Hwj4O3Fzl9VAUcvfaxC5lg,Gyro Grill,45.4623912,-122.6295169,4
352,wLHLYa0DmjARl7tE2GSZdw,Great Taste Chinese Restaurant,45.6541310563,-122.5894534461,6
353,1erJRx3dzASdDpcvJo41yA,Dedham House of Pizza,42.247939,-71.173368,1
354,BZG9wxuhdSSPOPMbLdwu-A,The Green Mesquite BBQ,30.1550518,-97.792394,9
355,PoF5Xpd_PyDvu2mdb7iUyA,Quiznos,45.678323,-122.551274,0
356,iFofOanM-8rT21M0SHNjoA,Zuzu Handmade Mexican Food,30.3393019527,-97.755399438,9
357,NOH5KIJ9Q77RTisyanWGpg,Brenen's Cafe,39.9968226664,-83.0194974876,0
358,xo8r7Bx0HaEmHSZ9e68VpA,Signal Station Pizza,45.5891878,-122.7523311,1
359,7_FLBHFL1ezR5OKHy0jGvA,Coast to Coast Fish House,45.6216139,-122.4749915,0
360,C6tq0vJ8PlWA6kg0h4oNrQ,Me-N-Ed's Pizza Parlor,49.219113,-122.9546077,6
361,r6wu3WxmcIUMu4v1BhnBHQ,LaSpada's,28.6050577604,-81.3963317871,9
362,Z5Z3lzVfeuY4RShRdQiTzA,Alta's Cafe,30.2605183045,-97.7417610627,2
363,zdXd2X8oH4r7QCD0mF9tig,Be Fit Cafe,40.1471413515,-83.0923235194,2
364,cvehjqIA_yjGOKEaty_2RA,Checkerboard Pizza,45.5214549602,-122.6723356918,4
365,fgBkrXufbmolwKI7batyMw,Broad Street Paulie's,42.3578831,-71.0534257,8
366,DJjeZa1e6t3vrUr-biIWvQ,Mr K's Chinese Cuisine & Sushi,28.4162297,-81.2423589,6
367,fCBR2YYEEZ1zojjz6Z_dVA,Biscuits Cafe,45.3956555,-122.6159695,7
368,MVqv-Wgn772O5fqvgZy83A,Galeria,28.5690652,-81.3262027,3
369,TylHuTK8-iNoHuyAlDMGzg,Pho Japolo,49.3251265,-123.1242638,4
370,W1AyeoUpb_I-3itYKm9xTQ,Little China,30.407461,-97.697616,9
371,LtJVSLSocrP2BK8YOl7bJQ,Lilly's Gourmet Pasta Express,42.3323643816,-71.0999974907,1
372,vC3J4WfPJRLi3JqePLcFjA,Akasaka,28.448672,-81.48961,6
373,Zya97y9YEQwu3pPLDyIw3g,Tamarind Hill Malaysian Cuisine,49.212382917,-122.9214978218,6
374,TDQ0lSTHW3RyfVWQuwbBGg,Breakfast At Valerie's,45.6171607,-122.5557138,2
375,TvHDbqCFjZYUVDWD2OWNlA,Jimmy Hula's,28.6670604143,-81.419667,9
376,xUenWwHWkXozdAzI-qmW1w,Woody's Bar-B-Q,28.4480754304,-80.7635727,0
377,BCJdTd2NX4sMJFZnhsu8ug,Soup Shack - Brookline,42.3452497,-71.126551,7
378,3_FEKPQLogDrzzSZLb7WyA,Gator's Dockside,28.5532408,-81.5081878,9
379,qFCy-aEXzadQujRW9YqnvA,Hong Kong City,33.6007686,-84.3370298,8
380,TwDFqBELCEu1B8fpIFa3nQ,Kobe Japanese Steakhouse - Lake Buena Vista,28.3853707,-81.4999072,5
381,e9KCQvafAkKzg5-rb7Sihg,Cain and Abel's,30.2876707,-97.744488,5
382,J4Oln2xg4LR9_jbRuQNYjQ,Amelia's Taqueria,42.3411809027,-71.0874344975,1
383,sNDfYZP9OYypywbi33aSxw,Top Shanghai Cuisine Restaurant,49.171282,-123.135086,6
384,1AOxbX6NXxbOwQeBDzaGQA,Bluetop,33.8914300832,-84.3018199503,5
385,4KZm9EcnygkFmEWpPSNqIw,Hyatt Regency Columbus,39.9696212,-83.0013208,4
386,9mlUM1EYkEAekjlFz2BSDQ,House of Ramen - Beaverton,45.4934299676,-122.808781676,7
387,41kwNkIJMsK_flnEqy5YIQ,Brick Top's Pub,30.171019,-97.824234,7
388,ZWAobV9Ek53H6elHoa9TuA,Thai Express,49.2877178815,-123.115131855,0
389,eYXjqcBzCgLGu7c2MQPrQg,Domino's Pizza,33.885624,-84.477874,7
390,k9pj2T4P1JXer35L6GwkGg,Lee's Garden Chinese Restaurant,45.5043546,-122.4739805,9
391,yvtlcGIx4BbvUwraAJi3TQ,Skull & Cakebones,30.1971781,-98.0232472,2
392,NZFt3xW1JttDoe0ca-Vd6Q,Taco Bell,42.1541095815,-71.2048298236,8
393,EwUahd4SYKdPH1p1Cpe5fg,Hyde Park Bar & Grill Central,30.3042243,-97.72667,5
394,Oj5Seggqo_2FfKSjcAg7yw,Empire Asian Restaurant & Lounge,42.3529147863,-71.0455799103,3
395,C4zr280r3ZvSpHrlNvzIyg,Pammie's Sammies,28.4602268,-81.4923411,9
396,mL-iVogwzxQ2Ynso3nv-tQ,Little Thai Cafe,42.3661629,-71.1856655,6
397,_zy93iWV8Z-YmfvjWPcfAQ,Pizza Hut,45.3799710674,-122.7605384588,7
398,gymhlzBz0uRHXeIXNE_ETw,Joy Teriyaki,45.5953393,-122.4780651,0
399,VGxHDM-0Ic6E5CrXl0qMfQ,Oaks Bottom Public House,45.473880199999996,-122.6494217,5
400,j3DPEjXYPu5JdEOUjHpVbw,Spade,49.2679697,-123.0693353,8
401,5bLec__-RG4Xmtrrkd0bpw,Onyx,33.845332,-84.3703759,8
402,WPlF5PGR1WSHgBNhB1y1zA,Shandiz Bar & Grill,45.4401866,-122.726335,7
403,vD3b2volt0NB180B_lwqCQ,Wingnuts,33.8142167,-84.3345337,8
404,MlXsuBBd9UwgBkQzrGDJqA,LanZhou Ramen,33.8948178851,-84.2821337016,9
405,jMz_y_-cWMfiZF7Q5snE6Q,Ramen Danbo,49.2874959132,-123.1289341673,1
406,ePp5GHrsIF9Ujxo2QE_2pQ,Red Robin Gourmet Burgers and Brews,45.6190507,-122.6465788,9
407,DX6G8Vdu9wUx95Tzh6gEwA,Bartaco Boulder,40.0170219327,-105.2821530093,5
408,GrnS4hEW6smYaIe_KzDOWw,Taquero Mucho,30.2700601,-97.7511,3
409,Y6xGZZIQEtwjCkVHL-_GRg,Thai 5 and Sushi Bar,33.7650783,-84.3499138,1
410,5OBXDr_-BMq4Mif-AyuSYA,Nisa's Thai,42.1542138,-71.1460817,6
411,TBWsEHR7Bt5qGB2dee_5KA,JOS,49.2890737079,-123.1220084776,4
412,Dh8R00m1wcCsUcm-Sflmlw,El Sunzal Restaurant,30.2600693,-97.7121184,9
413,JTGjHr9ii1TWq0TNLFkiQw,Blossom Tree,33.7554945955,-84.38910761,1
414,ba63FzW8hQ0E0sTtqY6tGw,American Wings & Seafood,33.7855793498,-84.4903121093,7
415,yNSC_jiaEfMAZBeLU77G4Q,Steveston Village Vietnamese Restaurant,49.124246475,-123.180953002,6
416,d1CTYaYS_rwu4gHzFq-rYQ,Chu's Eatery,45.4924861,-122.4873637,9
417,DockITs-bpugPUfDb2B5Pw,La Galleria Fine Foods,49.3374616,-123.102415,1
418,ZwZRd0vUKdHM_wK0SyQOYA,Oye's Restaurant & Bar,42.499295,-71.014768,4
419,4CIymwx0FUsAw_OyxFixSQ,Thai Time Cafe,45.5203279,-122.6828747,6
420,uyvvzHJ9tlXZ-DEbCJ81Zg,Wing's Restaurant,39.956456,-82.9236418,6
421,L4Hr0C6mulgQoY_1zqw84w,Mustard's Last Stand,40.0144474,-105.2790187,9
422,jAgewawt7zZnV_OxRmcFBA,The Mocking Bird,45.540755305,-122.6093143185,7
423,HiWtZgPBWPsbM43cSSeshw,Zoes Kitchen,28.4503891,-81.4812757,1
424,U9lrX8Nviajz-74dF6zL7g,SeaWorld Orlando,28.4117475505,-81.4637947083,0
425,no_UkSYx1j3qumlyqx48AQ,Miami Nice,45.5231822,-122.6437529,7
426,JyvZRVWCxkgoDpAtQh21UQ,The Brook Kitchen & Tap,42.1491423,-71.0089639,6
427,o8DMdE-VAiUydUBJ2E6MZA,The Chugging Monkey,30.2672438,-97.7408003,0
428,3wCZzsr7y0JC0Wp5v7hJbQ,Panda Express,42.368507,-71.0766,8
429,uo8kklLY1LK9mh11BPwywQ,Kiriri,49.1549127,-123.1258404,6
430,460qIvlft4y50WLmIBuwJw,Chick-fil-A,33.8474858,-84.428791,0
431,goYyjNH5L3K1UbCpWdemiQ,Kale Me Crazy,33.7460355,-84.370798,8
432,2wHpbGC_lZJhrcKgIPfR1Q,Heirloom,40.0005012,-83.0088313,2
433,2JXYhDw9bTOobKb_cYp5jQ,Relish Burger Bistro,42.3948169,-71.2598579,3
434,OMF9EFdNGGL14cn7x4nk4g,The Blue Ox,42.4632801,-70.947593,3
435,9aetNxZjTbzWonbG6KZBZA,Applebee's Grill + Bar,33.783041,-84.236067,5
436,ewFMsE_X1PcS09yuO6eklA,J. Gilbert's Wood Fired Steaks & Seafood Columbus,40.1178550513,-83.014879454,3
437,6vYL0UDABJEsg_iKFe1k-g,Domino's Pizza,33.8428055,-84.3294833,0
438,dIEmqMBVocMyOrbjDJTfng,JB O'Briens Irish Pub,45.404635,-122.7960865,5
439,oaaeZ4BvMR9pHXYb5USEEQ,George Howell Coffee - The Cafe,42.3501519024,-71.2070746288,2
440,pmvBtlp2MrU0P8jjqdzwLw,Gingeri Chinese Cuisine,49.17597,-123.13064,6
441,MH15A8iP8JSQRTXvYfqi8w,Grub Burger Bar,33.8811811088,-84.46009487,5
442,3XrqDZs5Ay-AxFXw1RpUPg,The Trap Restaurant,45.4952678,-122.6092467,5
443,T3c8HTgo49BOkYyMT6Hqvg,Lambert's Rainbow Market,42.219121,-71.1800811,9
444,-fQkHDRvZq5YBZC86S2DsQ,Genjigo,39.8758665,-83.0372659,9
445,98OyzgghQeRyaCZSDcaLCA,Freshii,49.188987057,-122.8022241989,8
446,LPYACwYAeHJdQIpxEtJYvw,Barlata Tapas Bar,30.252228308,-97.7644667172,3
447,6cTKf8FQmizCx6KMIjS6OQ,FD's Grillhouse,30.443802,-97.666837,6
448,43S0htWaqRErwiAc04GceQ,Pitabilities,39.99884,-82.83287,4
449,lt1ug5EbtOKY2WagY62U3g,Zo Greek,42.360484,-71.060919,1
450,yuO6Zg53HhTWSwhRA2codA,Cha Cha Cha Taqueria,45.5819776,-122.7220669,1
451,bxy3khT-2R66tcdKjFa2pw,Posto,42.3930843,-71.1202673,6
452,WZKfwf7eQ5cfqDpEiyOiDg,The Melting Pot,28.689676,-81.39142,3
453,aUoUZozadNfQJVYKdTHmJA,Press Pub On 5th - Grandview,39.9887869532,-83.0466017779,5
454,RcoqobK8LivwgkEE25p-EA,Peppinos Dosa,42.368817,-71.2371947,7
455,L0DY_tvx7chQerVmeIJcWQ,New China King,28.60998,-81.413482,7
456,2ILe62hVJfiZEOcKxFYKDA,Mystic Station,42.4272503,-71.0708219,5
457,t5EgwRXG6MZSihdqugOSKg,Hollerbach's Willow Tree Cafe,28.8114547,-81.2666383,5
458,QFfJRM03VgOgaI6ixE2YXw,Jimmy John's,33.9205473,-84.3794496,0
459,l_x49glkQuAz9kg-Cw4RXA,Pizza Hut,42.4623781844,-70.9498733282,8
460,MgFQdSQPSYFb6psj3IAukA,Sciué Italian Bakery Caffé,49.2869515,-123.1221841,2
461,A7DLDlOilcKBD4xFY24QJA,Five Guys,42.301289,-71.3589,9
462,zIrE7JvF0xVprDjbnL4PDQ,J Clips,30.3767376,-97.6731221,7
463,-iSOU5YVdL-YSi_RERqsLQ,Chilli Lee,49.3267203,-123.0725335,8
464,24bxH8U1DRu1biUYaaEv8w,Hounddog's Three Degree Pizza,40.0163941,-83.0121554,6
465,QdzcEf1OZ1pFwmP1WwysjA,Silver Dragon,45.6371304,-122.6327323,9
466,ZKT4K5aAhE3KC6xPG0phYw,Mix'D UP Burgers,33.7506981161,-84.3095286613,1
467,8o1ugackh3z4rxObT4Fl_g,Phat Cart,45.4787968,-122.6931126,8
468,xG8nb41yshMoYYSwe_JvMw,Ben & Jerry’s,42.3000287,-71.3890834,7
469,XWp7dwUDSlYKkuLcK77UsQ,Five Guys,28.9107180413,-81.2898203294,9
470,FYozTZ8F2_XMZxTh2h-ziA,Plow Burger,30.2416861,-97.7268397,7
471,Qydynzc1ApxsSkVNEgPs9A,Miller's Ale House - Orlando,28.4348799165,-81.4716329575,5
472,aD18kOm0GdpRqhhPaGij1A,Thai Away Home,49.2557391,-123.1153779,1
473,4PxNdgzNgSWLnATvRSS_DQ,Mel's Drive-In,28.4764135472,-81.46782325,9
474,5gJ54ZorEYdQK7TAD7Yz7g,Shaking Crab - Newton,42.358052,-71.2000153,6
475,9wL5M39Jx-LYx5eyHBoTRg,Sakura of Japan,45.6806527184,-122.6621831897,6
476,gz8aXeMOCSjJ4k1WOjgg-g,Wahlburgers,42.5165563357,-71.0364663509,6
477,-nLA4TnhOzwoDBpMWnLjwQ,On A Whim Studios,45.420599,-122.6661661,7
478,IBhOnZudvxqoiY8lGYk94w,Billy's Texas Bbq,42.2929703,-71.0716209,8
479,HA8vcoaLhqDM_1SdJYWT5Q,Grano Bakery and Market,45.362224,-122.598954,8
480,rZOy9CG5oMQfadSuj_zwAw,Sunny Street Cafe,40.0541477,-83.0669611,2
481,7NghWhrjo88o7S5SBx41Sg,Keke's Breakfast Cafe,28.536447,-81.73495,2
482,L3Vp0LhPn1DMKtGillUvgQ,Assaggio,42.3647475,-71.0542803,3
483,4CApB_GqrraGweVr1FZtfQ,El Primo,30.2446406,-97.7572255,2
484,dJWEzqPtq_g6Nki_cXdHGQ,Cameron's American Bistro,40.0896411,-83.0486603,3
485,L9q__oKXL5YW29-Lsp5rbw,Southland Whiskey Kitchen,45.5330418,-122.6985210425,5
486,8gtu_oncmmYoGZWnBxW3OA,IHOP,39.95785,-105.1705307,2
487,XeGoe2eGu9K4qpL-MWGGPA,Tawakal Halal Cafe,42.3657083,-71.0290342,0
488,_O6mrCDxC4akSV2STNqbNA,4 Rivers Smokehouse,28.3400141,-81.4112604,9
489,LrE5Rqg4pBRwgDfk3toOAw,Numero Uno Restaurant,28.514151,-81.3760513,6
490,JA7z4xbWyF0Hbd2BNFrC9g,Domino's Pizza,49.255812,-123.184864,7
491,RE1rAEW-vcvF2vTREVsYkw,Trees Organic Coffee,49.2741636,-123.1273471,8
492,DbXHNl890xSXNiyRczLWAg,Orlando Meats,28.6068444,-81.3655917,2
493,O5jNjj55DNpMaU32As7azg,Popeyes Louisiana Kitchen,45.483279,-122.5793376,8
494,-liZt9xZNvnT0tHW0XTwQA,Kate's Ice Cream,45.5283148,-122.6386321,7
495,Z_6xwKqmB4qa5YKqb9HneQ,Cafe Lapin,33.8190064384,-84.3869660513,9
496,EwFdA1bvaiUi_WQqdFeIiw,Santana's Plaza Café,42.4062418835,-71.0620308283,8
497,KEh3efWSOIzd8BvuW-X4-g,Phoebe's Diner,30.2415242,-97.7592948,2
498,QedyPzAxGa2PHn1ROX-RYQ,Fatty Cow Seafood Hot Pot,49.2380136,-123.0651025,6
499,b8_kgeiewPwzliQ5HGvKyw,Tavern on Kruse,45.4181588043,-122.7245288741,5
500,8XLNTHnXfnPsCz3s6K1HCQ,Smak Healthy Fast Food,49.28799,-123.1214006,1
501,eXCJpiJkC9nocc-KW9H0lA,Viet Flavour Restaurant,49.2635596,-123.1464248,0
502,FkRWLp4muU81gx_lVadxzw,Steak ’n Shake,33.8870866469,-84.4735148549,9
503,2825bTwYvRjSsVTUaYb_6w,Fortune Corner,42.4337805,-71.0458721,0
504,UzH80T9gPtY4poJEyMC2oQ,Trattoria NINA,42.425263,-71.190799,4
505,DYX8d1r4PwAVdRmP2BP9zQ,Thai Restaurant of Sandy Springs,33.918264,-84.377161,6
506,HxdE_tam9NPFf2XOSu1IgQ,Steve’s Poké Bar,49.2502266,-122.8958023,7
507,DLGgb7AshSYzf5evS0BmqA,City Thai Portland,45.4786998,-122.6955135,5
508,HGeqoDuH4JosUAr8UYDu3w,1048 Bar and Grill,42.1910804,-71.0591785,5
509,eAPY_lYEo5FShEaeoXtQKA,Pizza Nostra,45.5895935,-122.755854,8
510,xFX9f5NYIZKHp9iX-_7Rxg,Dunkin',39.951545,-83.136536,8
511,fH8jd2oh3wpmTBNFV8tfqg,Eastern Palace,39.9425871,-82.8318749,5
512,WDjZ083I8gD0QSA3UfM-Ug,Diromio's Pizza & Grill,28.3368170727,-81.6724836282,6
513,JYxLnXf29r0IFs5Oo7ERig,Yami Yami Japanese Restaurant,33.760344501,-84.3862987129,1
514,t6eEIUaZK97tEejpDNa4cw,Sushi Karis,49.2493462645,-122.865828909,8
515,1husXizAXarRjXNeH2wzLg,J Christopher's,33.8180685613,-84.3812297657,8
516,MPgXswKyNopTNNhzOf5Gng,Wingstop,28.5535588,-81.3471304,8
517,yV2WYQZAUx24g83TjJloeA,Yan Zi Lou,45.5023567,-122.5784636,6
518,dAolyz6VhWLFnpltqOWp1w,100% Delicias Express,42.312761,-71.113831,8
519,JOwaEHbrMGOPXHeQ4Iijdw,The Pleasant Cafe,42.2787148444,-71.1367391725,6
520,32bsFaGx_nRU-7c7l4Cj2Q,Jin Jin Deli,45.5082178,-122.5784607,9
521,gYaVciQ3_4aX25kHMGF2PQ,Dairy Queen,45.4342157,-122.578732,8
522,1DqH1jYITwUvlVut_YBApg,Chipotle Mexican Grill,28.5120753,-81.459758,8
523,eOrWmOxH2fi7I42BjUyEAw,Big Fin Poké,42.539619,-70.94335,8
524,pgfHXhxYwImys-QuLh2AYA,The Crispy Coop,39.9932483002,-83.042053096,0
525,1VeOj6f36qag7iScjjL8-w,Model Café,42.3537886,-71.1377264,3
526,J5XRBqCxtvzji7_QTIiulQ,The Tune Up,40.0197132,-105.2724657,0
527,MNE01ZJ4v3ACm55KFitC0A,Denmark,39.9718471,-83.0028524,3
528,jxeU5r1tUjE-sQBppcsrVQ,Dempsey's Breakfast and Lunch,42.4072898,-71.0555891,2
529,6PFzidqH3oSNK5eXOHNBIQ,Sombreros Mexican Products & Taqueria,49.276764299999996,-123.1284177,8
530,IuSPZ37pa3GyE4PVTGlR6Q,Seize the Bagel,45.6918693977,-122.5521492586,7
531,I9gNfcHOlkwUnd5Q00TbuA,Dairy Queen Grill & Chill,28.5647449242,-81.1677485704,8
532,tG-noZMPf8yr3fJF2YXnKA,Style Cafe,42.3737524105,-71.0516644373,2
533,VWuI68p6Ao_ENKaCGRazLA,Jack's Pizza & Wings,33.7614220974,-84.3651514297,5
534,MiJkIvEWe2RR5N4YBZ4WGA,Pizza Ponte,28.370739,-81.518987,7
535,H-pODaiI0_gvJ6hakT0_2A,First Watch,39.951977,-82.998452,2
536,pHNvRjxSntENdQ3o2yq_VA,Frutta Bowls,28.3693278694,-81.4269048995,8
537,vQaeia1DeDPsGcJ6KgiyYQ,Sushi Junai 2,30.4221802191,-97.7017020062,6
538,uYkSc23dxokN4IuvpIyhXA,Mama Gina's Pizzeria,42.3794596,-71.0962178,1
539,hE_-FKuNgf6mzq4j3isrXw,Mt. Hood Brewing Co. - Tilikum Station,45.5063784,-122.6615804,7
540,5UrIw2HJe8Lbf2A_20inLg,Trifecta On 3rd,30.2673094,-97.7499037,3
541,c3PcM_DB9Z471jaleGW8Ig,Pulp Juice And Smoothie Bar,40.028855,-83.115211,2
542,v1MCZTDsWE8k7T-y1NjG3g,Chen's Express,45.540286073,-122.6094328612,1
543,fxu0XQrU4jNYRzHZUN2HZw,U-Licious Smokehouse & Grill,45.5629709,-122.6591093,0
544,jp4ZW-QUugvQ0junQumhcw,Popeyes Louisiana Kitchen,33.77323514,-84.3708277064,9
545,72lsAGEma0YI8t-OCdHxCQ,Uno Pizzeria & Grill,28.4464749,-81.4716242,6
546,9pA2xi24tlBIaQgbMtxrYg,Bertucci's Italian Restaurant,42.1797736648,-70.9069284797,6
547,_AOGmXHTdWJ6xaPe4JAcpw,McDonald's,33.9050102579,-84.4298558682,8
548,vdNPbtm2oZxYq3x99cNfpg,Sabor do Brasil,42.3529579,-71.1330728,1
549,OJxWVI_240DS1Xyb-JK-uw,San Francisco Bakery & Café,30.3594731453,-97.7355980968,2
550,HaKhksuFqOkKNY2_AZvPuQ,Chipotle Mexican Grill,40.1650056,-83.0207787807,8
551,lMW4Uhl6SeAWTFza5mb5xg,Boston Market,28.5125480059,-81.3747064769,0
552,2my2c6ppqTjM0YYsr7Ugcw,Terra Terroir,33.85943,-84.3413929603,5
553,DiRIdYhGyuTNZurKyuWf7A,Bosphorous Turkish Cuisine,28.5976401,-81.3509341,3
554,XNPn1KRStDXxy7vc77Bp3w,Seoulju Korean Kitchen & Bar,30.364789751300002,-97.6944978228,5
555,neYslCKmOIZMfrY0aqs-lg,La China,28.470781,-81.266671,0
556,bf9EsdW7TVBiWKOc5N4xRg,Mac McGee,33.7744064,-84.2961779,5
557,PozpFU8F7YY-79HOdNwvrQ,McDonald's,45.4432969,-122.628553,8
